title,concept,"e.sline + 1","e.eline +1"
ae_decisions1_v2,SimpleAssignmentExpression,14,14
ae_decisions1_v2,SimpleAssignmentExpression,16,16
ae_decisions1_v2,java.lang.System.out.println,18,18
ae_decisions1_v2,ActualMethodParameter,18,18
ae_decisions1_v2,StringLiteral,18,18
ae_decisions1_v2,StringDataType,18,18
ae_decisions1_v2,StringAddition,18,18
ae_do_while_demo,ClassDefinition,1,1
ae_do_while_demo,PublicClassSpecifier,1,1
ae_do_while_demo,FormalMethodParameter,2,2
ae_do_while_demo,MethodDefinition,2,2
ae_do_while_demo,PublicMethodSpecifier,2,2
ae_do_while_demo,StaticMethodSpecifier,2,2
ae_do_while_demo,VoidDataType,2,2
ae_do_while_demo,IntDataType,3,3
ae_do_while_demo,SimpleAssignmentExpression,3,3
ae_do_while_demo,DoubleDataType,4,4
ae_do_while_demo,SimpleAssignmentExpression,4,4
ae_do_while_demo,DoubleDataType,5,5
ae_do_while_demo,SimpleVariable,5,5
ae_do_while_demo,DoStatement,6,10
ae_do_while_demo,WhileStatement,6,10
ae_do_while_demo,GreaterExpression,10,10
ae_do_while_demo,SimpleAssignmentExpression,7,7
ae_do_while_demo,DivideExpression,7,7
ae_do_while_demo,MultiplyExpression,7,7
ae_do_while_demo,SimpleAssignmentExpression,8,8
ae_do_while_demo,AddExpression,8,8
ae_do_while_demo,SimpleAssignmentExpression,9,9
ae_do_while_demo,AddExpression,9,9
ae_do_while_demo,java.lang.System.out.println,11,11
ae_do_while_demo,ActualMethodParameter,11,11
ae_do_while_v2,ClassDefinition,1,1
ae_do_while_v2,PublicClassSpecifier,1,1
ae_do_while_v2,FormalMethodParameter,2,2
ae_do_while_v2,MethodDefinition,2,2
ae_do_while_v2,PublicMethodSpecifier,2,2
ae_do_while_v2,StaticMethodSpecifier,2,2
ae_do_while_v2,VoidDataType,2,2
ae_do_while_v2,IntDataType,4,4
ae_do_while_v2,SimpleAssignmentExpression,4,4
ae_do_while_v2,DoStatement,6,9
ae_do_while_v2,WhileStatement,6,9
ae_do_while_v2,LessExpression,9,9
ae_do_while_v2,java.lang.System.out.println,7,7
ae_do_while_v2,ActualMethodParameter,7,7
ae_do_while_v2,StringLiteral,7,7
ae_do_while_v2,StringDataType,7,7
ae_do_while_v2,StringAddition,7,7
ae_do_while_v2,PostIncrementExpression,8,8
ae_EnhancedForLoopDemo,ClassDefinition,1,1
ae_EnhancedForLoopDemo,PublicClassSpecifier,1,1
ae_EnhancedForLoopDemo,FormalMethodParameter,2,2
ae_EnhancedForLoopDemo,MethodDefinition,2,2
ae_EnhancedForLoopDemo,PublicMethodSpecifier,2,2
ae_EnhancedForLoopDemo,StaticMethodSpecifier,2,2
ae_EnhancedForLoopDemo,VoidDataType,2,2
ae_EnhancedForLoopDemo,ArrayCreationStatement,4,4
ae_EnhancedForLoopDemo,ArrayVariable,4,4
ae_EnhancedForLoopDemo,IntDataType,4,4
ae_EnhancedForLoopDemo,SimpleAssignmentExpression,4,4
ae_EnhancedForLoopDemo,IntDataType,5,5
ae_EnhancedForLoopDemo,SimpleAssignmentExpression,5,5
ae_EnhancedForLoopDemo,ForStatement,5,5
ae_EnhancedForLoopDemo,LessExpression,5,5
ae_EnhancedForLoopDemo,ArrayLength,5,5
ae_EnhancedForLoopDemo,PostIncrementExpression,5,5
ae_EnhancedForLoopDemo,ArrayElement,6,6
ae_EnhancedForLoopDemo,SimpleAssignmentExpression,6,6
ae_EnhancedForLoopDemo,MultiplyExpression,6,6
ae_EnhancedForLoopDemo,IntDataType,9,9
ae_EnhancedForLoopDemo,SimpleAssignmentExpression,9,9
ae_EnhancedForLoopDemo,IntDataType,10,10
ae_EnhancedForLoopDemo,ForEachStatement,10,10
ae_EnhancedForLoopDemo,java.lang.System.out.println,11,11
ae_EnhancedForLoopDemo,ActualMethodParameter,11,11
ae_EnhancedForLoopDemo,SimpleAssignmentExpression,12,12
ae_EnhancedForLoopDemo,AddExpression,12,12
ae_EnhancedForLoopDemo,java.lang.System.out.println,15,15
ae_EnhancedForLoopDemo,ActualMethodParameter,15,15
ae_EnhancedForLoopDemo,StringLiteral,15,15
ae_EnhancedForLoopDemo,StringDataType,15,15
ae_EnhancedForLoopDemo,StringAddition,15,15
ae_exception_v2,ClassDefinition,1,1
ae_exception_v2,PublicClassSpecifier,1,1
ae_exception_v2,FormalMethodParameter,2,2
ae_exception_v2,MethodDefinition,2,2
ae_exception_v2,PublicMethodSpecifier,2,2
ae_exception_v2,StaticMethodSpecifier,2,2
ae_exception_v2,VoidDataType,2,2
ae_exception_v2,IntDataType,4,4
ae_exception_v2,SimpleAssignmentExpression,4,4
ae_exception_v2,IntDataType,5,5
ae_exception_v2,SimpleAssignmentExpression,5,5
ae_exception_v2,TryCatchStatement,7,15
ae_exception_v2,java.lang.System.out.println,8,8
ae_exception_v2,ActualMethodParameter,8,8
ae_exception_v2,DivideExpression,8,8
ae_exception_v2,java.lang.System.out.println,10,10
ae_exception_v2,ActualMethodParameter,10,10
ae_exception_v2,StringLiteral,10,10
ae_exception_v2,StringDataType,10,10
ae_exception_v2,StringAddition,10,10
ae_exception_v2,ObjectMethodInvocation,10,10
ae_exception_v2,IfStatement,12,14
ae_exception_v2,EqualExpression,12,12
ae_exception_v2,java.lang.System.out.println,13,13
ae_exception_v2,ActualMethodParameter,13,13
ae_exception_v2,StringLiteral,13,13
ae_exception_v2,StringDataType,13,13
ae_for_demo,ClassDefinition,1,1
ae_for_demo,PublicClassSpecifier,1,1
ae_for_demo,FormalMethodParameter,2,2
ae_for_demo,MethodDefinition,2,2
ae_for_demo,PublicMethodSpecifier,2,2
ae_for_demo,StaticMethodSpecifier,2,2
ae_for_demo,VoidDataType,2,2
ae_for_demo,IntDataType,4,4
ae_for_demo,SimpleAssignmentExpression,4,4
ae_for_demo,ForStatement,4,4
ae_for_demo,LessExpression,4,4
ae_for_demo,PostIncrementExpression,4,4
ae_for_demo,java.lang.System.out.println,5,5
ae_for_demo,ActualMethodParameter,5,5
ae_for_demo,StringLiteral,5,5
ae_for_demo,StringDataType,5,5
ae_for_demo,StringAddition,5,5
ae_inheritance_polymorphism_1,ClassDefinition,1,1
ae_inheritance_polymorphism_1,PublicClassSpecifier,1,1
ae_inheritance_polymorphism_1,MethodDefinition,2,2
ae_inheritance_polymorphism_1,PublicMethodSpecifier,2,2
ae_inheritance_polymorphism_1,VoidDataType,2,2
ae_inheritance_polymorphism_1,java.lang.System.out.println,3,3
ae_inheritance_polymorphism_1,ActualMethodParameter,3,3
ae_inheritance_polymorphism_1,StringLiteral,3,3
ae_inheritance_polymorphism_1,StringDataType,3,3
ae_inheritance_polymorphism_1,ClassDefinition,7,7
ae_inheritance_polymorphism_1,PublicClassSpecifier,7,7
ae_inheritance_polymorphism_1,ExtendsSpecification,7,7
ae_inheritance_polymorphism_1,MethodDefinition,8,8
ae_inheritance_polymorphism_1,PublicMethodSpecifier,8,8
ae_inheritance_polymorphism_1,VoidDataType,8,8
ae_inheritance_polymorphism_1,java.lang.System.out.println,9,9
ae_inheritance_polymorphism_1,ActualMethodParameter,9,9
ae_inheritance_polymorphism_1,StringLiteral,9,9
ae_inheritance_polymorphism_1,StringDataType,9,9
ae_inheritance_polymorphism_1,ClassDefinition,13,13
ae_inheritance_polymorphism_1,PublicClassSpecifier,13,13
ae_inheritance_polymorphism_1,FormalMethodParameter,14,14
ae_inheritance_polymorphism_1,MethodDefinition,14,14
ae_inheritance_polymorphism_1,PublicMethodSpecifier,14,14
ae_inheritance_polymorphism_1,StaticMethodSpecifier,14,14
ae_inheritance_polymorphism_1,VoidDataType,14,14
ae_inheritance_polymorphism_1,SimpleAssignmentExpression,15,15
ae_inheritance_polymorphism_1,ObjectCreationStatement,15,15
ae_inheritance_polymorphism_1,ConstructorCall,15,15
ae_inheritance_polymorphism_1,ObjectMethodInvocation,16,16
ae_inheritance_polymorphism_2,ClassDefinition,1,1
ae_inheritance_polymorphism_2,MethodDefinition,2,2
ae_inheritance_polymorphism_2,PublicMethodSpecifier,2,2
ae_inheritance_polymorphism_2,VoidDataType,2,2
ae_inheritance_polymorphism_2,java.lang.System.out.println,3,3
ae_inheritance_polymorphism_2,ActualMethodParameter,3,3
ae_inheritance_polymorphism_2,StringLiteral,3,3
ae_inheritance_polymorphism_2,StringDataType,3,3
ae_inheritance_polymorphism_2,ClassDefinition,7,7
ae_inheritance_polymorphism_2,ExtendsSpecification,7,7
ae_inheritance_polymorphism_2,MethodDefinition,8,8
ae_inheritance_polymorphism_2,PublicMethodSpecifier,8,8
ae_inheritance_polymorphism_2,VoidDataType,8,8
ae_inheritance_polymorphism_2,java.lang.System.out.println,9,9
ae_inheritance_polymorphism_2,ActualMethodParameter,9,9
ae_inheritance_polymorphism_2,StringLiteral,9,9
ae_inheritance_polymorphism_2,StringDataType,9,9
ae_inheritance_polymorphism_2,ClassDefinition,13,13
ae_inheritance_polymorphism_2,ExtendsSpecification,13,13
ae_inheritance_polymorphism_2,MethodDefinition,14,14
ae_inheritance_polymorphism_2,PublicMethodSpecifier,14,14
ae_inheritance_polymorphism_2,VoidDataType,14,14
ae_inheritance_polymorphism_2,java.lang.System.out.println,15,15
ae_inheritance_polymorphism_2,ActualMethodParameter,15,15
ae_inheritance_polymorphism_2,StringLiteral,15,15
ae_inheritance_polymorphism_2,StringDataType,15,15
ae_inheritance_polymorphism_2,ClassDefinition,19,19
ae_inheritance_polymorphism_2,PublicClassSpecifier,19,19
ae_inheritance_polymorphism_2,FormalMethodParameter,20,20
ae_inheritance_polymorphism_2,MethodDefinition,20,20
ae_inheritance_polymorphism_2,PublicMethodSpecifier,20,20
ae_inheritance_polymorphism_2,StaticMethodSpecifier,20,20
ae_inheritance_polymorphism_2,VoidDataType,20,20
ae_inheritance_polymorphism_2,ArrayCreationStatement,21,21
ae_inheritance_polymorphism_2,ArrayVariable,21,21
ae_inheritance_polymorphism_2,ArrayDataType,21,21
ae_inheritance_polymorphism_2,SimpleAssignmentExpression,21,21
ae_inheritance_polymorphism_2,ArrayElement,22,22
ae_inheritance_polymorphism_2,SimpleAssignmentExpression,22,22
ae_inheritance_polymorphism_2,ObjectCreationStatement,22,22
ae_inheritance_polymorphism_2,ConstructorCall,22,22
ae_inheritance_polymorphism_2,ArrayElement,23,23
ae_inheritance_polymorphism_2,SimpleAssignmentExpression,23,23
ae_inheritance_polymorphism_2,ObjectCreationStatement,23,23
ae_inheritance_polymorphism_2,ConstructorCall,23,23
ae_inheritance_polymorphism_2,ArrayElement,24,24
ae_inheritance_polymorphism_2,SimpleAssignmentExpression,24,24
ae_inheritance_polymorphism_2,ObjectCreationStatement,24,24
ae_inheritance_polymorphism_2,ConstructorCall,24,24
ae_inheritance_polymorphism_2,ActualMethodParameter,25,25
ae_inheritance_polymorphism_2,FormalMethodParameter,28,28
ae_inheritance_polymorphism_2,MethodDefinition,28,28
ae_inheritance_polymorphism_2,PublicMethodSpecifier,28,28
ae_inheritance_polymorphism_2,StaticMethodSpecifier,28,28
ae_inheritance_polymorphism_2,VoidDataType,28,28
ae_inheritance_polymorphism_2,ForEachStatement,29,29
ae_inheritance_polymorphism_2,ObjectMethodInvocation,30,30
ae_JavaTutorial_4_1_3,ClassDefinition,1,1
ae_JavaTutorial_4_1_3,PublicClassSpecifier,1,1
ae_JavaTutorial_4_1_3,FormalMethodParameter,3,3
ae_JavaTutorial_4_1_3,MethodDefinition,3,3
ae_JavaTutorial_4_1_3,PublicMethodSpecifier,3,3
ae_JavaTutorial_4_1_3,StaticMethodSpecifier,3,3
ae_JavaTutorial_4_1_3,VoidDataType,3,3
ae_JavaTutorial_4_1_3,LongDataType,5,5
ae_JavaTutorial_4_1_3,SimpleAssignmentExpression,5,5
ae_JavaTutorial_4_1_3,IntDataType,6,6
ae_JavaTutorial_4_1_3,SimpleAssignmentExpression,6,6
ae_JavaTutorial_4_1_3,java.lang.System.out.println,8,8
ae_JavaTutorial_4_1_3,ActualMethodParameter,8,8
ae_JavaTutorial_4_1_3,java.lang.System.out.println,9,9
ae_JavaTutorial_4_1_3,ActualMethodParameter,9,9
ae_JavaTutorial_4_1_3,java.lang.System.out.println,10,10
ae_JavaTutorial_4_1_3,ActualMethodParameter,10,10
ae_JavaTutorial_4_1_3,java.lang.System.out.println,11,11
ae_JavaTutorial_4_1_3,ActualMethodParameter,11,11
ae_JavaTutorial_4_2_7,ClassDefinition,1,1
ae_JavaTutorial_4_2_7,PublicClassSpecifier,1,1
ae_JavaTutorial_4_2_7,FormalMethodParameter,2,2
ae_JavaTutorial_4_2_7,MethodDefinition,2,2
ae_JavaTutorial_4_2_7,PublicMethodSpecifier,2,2
ae_JavaTutorial_4_2_7,StaticMethodSpecifier,2,2
ae_JavaTutorial_4_2_7,VoidDataType,2,2
ae_JavaTutorial_4_2_7,IntDataType,4,4
ae_JavaTutorial_4_2_7,SimpleAssignmentExpression,4,4
ae_JavaTutorial_4_2_7,IfElseStatement,5,14
ae_JavaTutorial_4_2_7,EqualExpression,5,5
ae_JavaTutorial_4_2_7,java.lang.System.out.println,6,6
ae_JavaTutorial_4_2_7,ActualMethodParameter,6,6
ae_JavaTutorial_4_2_7,StringLiteral,6,6
ae_JavaTutorial_4_2_7,StringDataType,6,6
ae_JavaTutorial_4_2_7,IfElseStatement,7,11
ae_JavaTutorial_4_2_7,EqualExpression,7,7
ae_JavaTutorial_4_2_7,java.lang.System.out.println,8,8
ae_JavaTutorial_4_2_7,ActualMethodParameter,8,8
ae_JavaTutorial_4_2_7,StringLiteral,8,8
ae_JavaTutorial_4_2_7,StringDataType,8,8
ae_JavaTutorial_4_2_7,java.lang.System.out.println,10,10
ae_JavaTutorial_4_2_7,ActualMethodParameter,10,10
ae_JavaTutorial_4_2_7,StringLiteral,10,10
ae_JavaTutorial_4_2_7,StringDataType,10,10
ae_JavaTutorial_4_2_7,java.lang.System.out.println,13,13
ae_JavaTutorial_4_2_7,ActualMethodParameter,13,13
ae_JavaTutorial_4_2_7,StringLiteral,13,13
ae_JavaTutorial_4_2_7,StringDataType,13,13
ae_JavaTutorial_4_6_6,ClassDefinition,1,1
ae_JavaTutorial_4_6_6,PublicClassSpecifier,1,1
ae_JavaTutorial_4_6_6,FormalMethodParameter,2,2
ae_JavaTutorial_4_6_6,MethodDefinition,2,2
ae_JavaTutorial_4_6_6,PublicMethodSpecifier,2,2
ae_JavaTutorial_4_6_6,StaticMethodSpecifier,2,2
ae_JavaTutorial_4_6_6,VoidDataType,2,2
ae_JavaTutorial_4_6_6,IntDataType,4,4
ae_JavaTutorial_4_6_6,SimpleAssignmentExpression,4,4
ae_JavaTutorial_4_6_6,IntDataType,5,5
ae_JavaTutorial_4_6_6,SimpleAssignmentExpression,5,5
ae_JavaTutorial_4_6_6,IntDataType,7,7
ae_JavaTutorial_4_6_6,SimpleAssignmentExpression,7,7
ae_JavaTutorial_4_6_6,ForStatement,7,7
ae_JavaTutorial_4_6_6,LessEqualExpression,7,7
ae_JavaTutorial_4_6_6,PostIncrementExpression,7,7
ae_JavaTutorial_4_6_6,AddAssignmentExpression,8,8
ae_JavaTutorial_4_6_6,MultiplyExpression,8,8
ae_JavaTutorial_4_6_6,java.lang.System.out.println,11,11
ae_JavaTutorial_4_6_6,ActualMethodParameter,11,11
ae_JavaTutorial_4_7_4,java.util.ArrayList,1,1
ae_JavaTutorial_4_7_4,ImportStatement,1,1
ae_JavaTutorial_4_7_4,ClassDefinition,3,3
ae_JavaTutorial_4_7_4,PublicClassSpecifier,3,3
ae_JavaTutorial_4_7_4,FormalMethodParameter,4,4
ae_JavaTutorial_4_7_4,MethodDefinition,4,4
ae_JavaTutorial_4_7_4,PublicMethodSpecifier,4,4
ae_JavaTutorial_4_7_4,StaticMethodSpecifier,4,4
ae_JavaTutorial_4_7_4,VoidDataType,4,4
ae_JavaTutorial_4_7_4,java.util.ArrayList,6,6
ae_JavaTutorial_4_7_4,SimpleAssignmentExpression,6,6
ae_JavaTutorial_4_7_4,GenericObjectCreationStatement,6,6
ae_JavaTutorial_4_7_4,java.util.ArrayList.add,8,8
ae_JavaTutorial_4_7_4,ActualMethodParameter,8,8
ae_JavaTutorial_4_7_4,java.util.ArrayList.add,9,9
ae_JavaTutorial_4_7_4,ActualMethodParameter,9,9
ae_JavaTutorial_4_7_4,java.util.ArrayList.add,10,10
ae_JavaTutorial_4_7_4,ActualMethodParameter,10,10
ae_JavaTutorial_4_7_4,java.util.ArrayList.add,11,11
ae_JavaTutorial_4_7_4,ActualMethodParameter,11,11
ae_JavaTutorial_4_7_4,DoubleDataType,13,13
ae_JavaTutorial_4_7_4,SimpleAssignmentExpression,13,13
ae_JavaTutorial_4_7_4,DoubleDataType,14,14
ae_JavaTutorial_4_7_4,ForEachStatement,14,14
ae_JavaTutorial_4_7_4,SimpleAssignmentExpression,15,15
ae_JavaTutorial_4_7_4,AddExpression,15,15
ae_JavaTutorial_4_7_4,java.lang.System.out.println,17,17
ae_JavaTutorial_4_7_4,ActualMethodParameter,17,17
ae_JavaTutorial_4_7_5,ClassDefinition,1,1
ae_JavaTutorial_4_7_5,PublicClassSpecifier,1,1
ae_JavaTutorial_4_7_5,FormalMethodParameter,2,2
ae_JavaTutorial_4_7_5,MethodDefinition,2,2
ae_JavaTutorial_4_7_5,PublicMethodSpecifier,2,2
ae_JavaTutorial_4_7_5,StaticMethodSpecifier,2,2
ae_JavaTutorial_4_7_5,VoidDataType,2,2
ae_JavaTutorial_4_7_5,ArrayInitializationStatement,3,3
ae_JavaTutorial_4_7_5,ArrayInitializer,3,3
ae_JavaTutorial_4_7_5,ArrayVariable,3,3
ae_JavaTutorial_4_7_5,IntDataType,3,3
ae_JavaTutorial_4_7_5,SimpleAssignmentExpression,3,3
ae_JavaTutorial_4_7_5,IntDataType,4,4
ae_JavaTutorial_4_7_5,SimpleAssignmentExpression,4,4
ae_JavaTutorial_4_7_5,IntDataType,5,5
ae_JavaTutorial_4_7_5,ForEachStatement,5,5
ae_JavaTutorial_4_7_5,java.lang.System.out.println,6,6
ae_JavaTutorial_4_7_5,ActualMethodParameter,6,6
ae_JavaTutorial_4_7_5,StringLiteral,6,6
ae_JavaTutorial_4_7_5,StringDataType,6,6
ae_JavaTutorial_4_7_5,StringAddition,6,6
ae_JavaTutorial_4_7_5,AddAssignmentExpression,7,7
ae_JavaTutorial_4_7_5,java.lang.System.out.println,9,9
ae_JavaTutorial_4_7_5,ActualMethodParameter,9,9
ae_JavaTutorial_4_7_5,StringLiteral,9,9
ae_JavaTutorial_4_7_5,StringDataType,9,9
ae_JavaTutorial_4_7_5,StringAddition,9,9
ae_JavaTutorial_4_7_8,ClassDefinition,1,1
ae_JavaTutorial_4_7_8,PublicClassSpecifier,1,1
ae_JavaTutorial_4_7_8,FormalMethodParameter,2,2
ae_JavaTutorial_4_7_8,MethodDefinition,2,2
ae_JavaTutorial_4_7_8,PublicMethodSpecifier,2,2
ae_JavaTutorial_4_7_8,StaticMethodSpecifier,2,2
ae_JavaTutorial_4_7_8,VoidDataType,2,2
ae_JavaTutorial_4_7_8,IntDataType,4,4
ae_JavaTutorial_4_7_8,SimpleAssignmentExpression,4,4
ae_JavaTutorial_4_7_8,ArrayInitializationStatement,5,5
ae_JavaTutorial_4_7_8,ArrayInitializer,5,5
ae_JavaTutorial_4_7_8,ArrayVariable,5,5
ae_JavaTutorial_4_7_8,IntDataType,5,5
ae_JavaTutorial_4_7_8,SimpleAssignmentExpression,5,5
ae_JavaTutorial_4_7_8,IntDataType,6,6
ae_JavaTutorial_4_7_8,ForEachStatement,6,6
ae_JavaTutorial_4_7_8,java.lang.System.out.println,7,7
ae_JavaTutorial_4_7_8,ActualMethodParameter,7,7
ae_JavaTutorial_4_7_8,StringLiteral,7,7
ae_JavaTutorial_4_7_8,StringDataType,7,7
ae_JavaTutorial_4_7_8,StringAddition,7,7
ae_JavaTutorial_4_7_8,AddAssignmentExpression,8,8
ae_JavaTutorial_4_7_8,IfStatement,9,11
ae_JavaTutorial_4_7_8,EqualExpression,9,9
ae_jeg_interface1_v2,ClassDefinition,1,1
ae_jeg_interface1_v2,InterfaceDefinition,1,3
ae_jeg_interface1_v2,AbstractMethodDefinition,2,2
ae_jeg_interface1_v2,VoidDataType,2,2
ae_jeg_interface1_v2,ClassDefinition,5,5
ae_jeg_interface1_v2,PublicClassSpecifier,5,5
ae_jeg_interface1_v2,ImplementsSpecification,5,5
ae_jeg_interface1_v2,MethodImplementation,5,5
ae_jeg_interface1_v2,MethodDefinition,7,7
ae_jeg_interface1_v2,PublicMethodSpecifier,7,7
ae_jeg_interface1_v2,VoidDataType,7,7
ae_jeg_interface1_v2,java.lang.System.out.println,8,8
ae_jeg_interface1_v2,ActualMethodParameter,8,8
ae_jeg_interface1_v2,StringLiteral,8,8
ae_jeg_interface1_v2,StringDataType,8,8
ae_jeg_interface1_v2,FormalMethodParameter,11,11
ae_jeg_interface1_v2,MethodDefinition,11,11
ae_jeg_interface1_v2,PublicMethodSpecifier,11,11
ae_jeg_interface1_v2,StaticMethodSpecifier,11,11
ae_jeg_interface1_v2,VoidDataType,11,11
ae_jeg_interface1_v2,SimpleAssignmentExpression,13,13
ae_jeg_interface1_v2,ObjectCreationStatement,13,13
ae_jeg_interface1_v2,ConstructorCall,13,13
ae_jeg_interface1_v2,ObjectMethodInvocation,14,14
ae_Measure,ClassDefinition,1,1
ae_Measure,InterfaceDefinition,1,3
ae_Measure,AbstractMethodDefinition,2,2
ae_Measure,IntDataType,2,2
ae_Measure,ClassDefinition,5,5
ae_Measure,PrivateFieldSpecifier,6,6
ae_Measure,InstanceField,6,6
ae_Measure,DoubleDataType,6,6
ae_Measure,SimpleVariable,6,6
ae_Measure,FormalMethodParameter,8,8
ae_Measure,ConstructorDefinition,8,8
ae_Measure,PublicConstructorSpecifier,8,8
ae_Measure,IntDataType,8,8
ae_Measure,SimpleAssignmentExpression,9,9
ae_Measure,MethodDefinition,12,12
ae_Measure,PublicMethodSpecifier,12,12
ae_Measure,IntDataType,12,12
ae_Measure,ReturnStatement,13,13
ae_Measure,ClassDefinition,17,17
ae_Measure,PrivateFieldSpecifier,18,18
ae_Measure,InstanceField,18,18
ae_Measure,IntDataType,18,18
ae_Measure,SimpleVariable,18,18
ae_Measure,PrivateFieldSpecifier,19,19
ae_Measure,InstanceField,19,19
ae_Measure,SimpleVariable,19,19
ae_Measure,PrivateFieldSpecifier,20,20
ae_Measure,InstanceField,20,20
ae_Measure,IntDataType,20,20
ae_Measure,SimpleVariable,20,20
ae_Measure,ConstructorDefinition,21,21
ae_Measure,PublicConstructorSpecifier,21,21
ae_Measure,SimpleAssignmentExpression,22,22
ae_Measure,SimpleAssignmentExpression,23,23
ae_Measure,SimpleAssignmentExpression,24,24
ae_Measure,FormalMethodParameter,27,27
ae_Measure,MethodDefinition,27,27
ae_Measure,PublicMethodSpecifier,27,27
ae_Measure,VoidDataType,27,27
ae_Measure,SimpleAssignmentExpression,28,28
ae_Measure,AddExpression,28,28
ae_Measure,ObjectMethodInvocation,28,28
ae_Measure,IfStatement,29,30
ae_Measure,EqualExpression,29,29
ae_Measure,OrExpression,29,29
ae_Measure,ObjectMethodInvocation,29,29
ae_Measure,LessExpression,29,29
ae_Measure,SimpleAssignmentExpression,30,30
ae_Measure,PostIncrementExpression,31,31
ae_Measure,MethodDefinition,33,33
ae_Measure,PublicMethodSpecifier,33,33
ae_Measure,ReturnStatement,34,34
ae_Measure,ClassDefinition,38,38
ae_Measure,PublicClassSpecifier,38,38
ae_Measure,FormalMethodParameter,39,39
ae_Measure,MethodDefinition,39,39
ae_Measure,PublicMethodSpecifier,39,39
ae_Measure,StaticMethodSpecifier,39,39
ae_Measure,VoidDataType,39,39
ae_Measure,SimpleAssignmentExpression,40,40
ae_Measure,ObjectCreationStatement,40,40
ae_Measure,ConstructorCall,40,40
ae_Measure,ObjectMethodInvocation,41,41
ae_Measure,ActualMethodParameter,41,41
ae_Measure,ObjectCreationStatement,41,41
ae_Measure,ConstructorCall,41,41
ae_Measure,ObjectMethodInvocation,42,42
ae_Measure,ActualMethodParameter,42,42
ae_Measure,ObjectCreationStatement,42,42
ae_Measure,ConstructorCall,42,42
ae_Measure,ObjectMethodInvocation,43,43
ae_Measure,ActualMethodParameter,43,43
ae_Measure,ObjectCreationStatement,43,43
ae_Measure,ConstructorCall,43,43
ae_Measure,SimpleAssignmentExpression,44,44
ae_Measure,ObjectMethodInvocation,44,44
ae_Measure,java.lang.System.out.println,45,45
ae_Measure,ActualMethodParameter,45,45
ae_Measure,StringLiteral,45,45
ae_Measure,StringDataType,45,45
ae_Measure,StringAddition,45,45
ae_Measure,ObjectMethodInvocation,45,45
ae_multidimarray_demo,ClassDefinition,1,1
ae_multidimarray_demo,PublicClassSpecifier,1,1
ae_multidimarray_demo,FormalMethodParameter,2,2
ae_multidimarray_demo,MethodDefinition,2,2
ae_multidimarray_demo,PublicMethodSpecifier,2,2
ae_multidimarray_demo,StaticMethodSpecifier,2,2
ae_multidimarray_demo,VoidDataType,2,2
ae_multidimarray_demo,ArrayInitializationStatement,4,4
ae_multidimarray_demo,ArrayInitializer,4,4
ae_multidimarray_demo,ArrayVariable,4,4
ae_multidimarray_demo,MultiDimensionalArrayDataType,4,4
ae_multidimarray_demo,SimpleAssignmentExpression,4,4
ae_multidimarray_demo,StringLiteral,4,4
ae_multidimarray_demo,StringDataType,4,4
ae_multidimarray_demo,java.lang.System.out.println,7,7
ae_multidimarray_demo,ActualMethodParameter,7,7
ae_multidimarray_demo,ArrayElement,7,7
ae_multidimarray_demo,AddExpression,7,7
ae_multidimarray_demo,java.lang.System.out.println,9,9
ae_multidimarray_demo,ActualMethodParameter,9,9
ae_multidimarray_demo,ArrayElement,9,9
ae_multidimarray_demo,AddExpression,9,9
ae_nested_for_demo,ClassDefinition,1,1
ae_nested_for_demo,PublicClassSpecifier,1,1
ae_nested_for_demo,FormalMethodParameter,2,2
ae_nested_for_demo,MethodDefinition,2,2
ae_nested_for_demo,PublicMethodSpecifier,2,2
ae_nested_for_demo,StaticMethodSpecifier,2,2
ae_nested_for_demo,VoidDataType,2,2
ae_nested_for_demo,IntDataType,3,3
ae_nested_for_demo,SimpleAssignmentExpression,3,3
ae_nested_for_demo,SimpleAssignmentExpression,4,4
ae_nested_for_demo,ForStatement,4,4
ae_nested_for_demo,NestedForLoops,4,11
ae_nested_for_demo,LessEqualExpression,4,4
ae_nested_for_demo,PostIncrementExpression,4,4
ae_nested_for_demo,StringInitializationStatement,6,6
ae_nested_for_demo,StringVariable,6,6
ae_nested_for_demo,StringDataType,6,6
ae_nested_for_demo,SimpleAssignmentExpression,6,6
ae_nested_for_demo,StringLiteral,6,6
ae_nested_for_demo,SimpleAssignmentExpression,7,7
ae_nested_for_demo,ForStatement,7,7
ae_nested_for_demo,LessEqualExpression,7,7
ae_nested_for_demo,PostIncrementExpression,7,7
ae_nested_for_demo,SimpleAssignmentExpression,8,8
ae_nested_for_demo,StringAddition,8,8
ae_nested_for_demo,StringDataType,8,8
ae_nested_for_demo,StringLiteral,8,8
ae_nested_for_demo,java.lang.System.out.println,10,10
ae_nested_for_demo,ActualMethodParameter,10,10
ae_nested_loops_v2,ClassDefinition,1,1
ae_nested_loops_v2,PublicClassSpecifier,1,1
ae_nested_loops_v2,FormalMethodParameter,2,2
ae_nested_loops_v2,MethodDefinition,2,2
ae_nested_loops_v2,PublicMethodSpecifier,2,2
ae_nested_loops_v2,StaticMethodSpecifier,2,2
ae_nested_loops_v2,VoidDataType,2,2
ae_nested_loops_v2,IntDataType,3,3
ae_nested_loops_v2,SimpleAssignmentExpression,3,3
ae_nested_loops_v2,ForStatement,3,3
ae_nested_loops_v2,NestedForLoops,3,8
